time
0.0031
0.0
0.000954
0.00286
0.0
0.000954
0.00191
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.000954
0.00191
0.0
0.0
0.000954
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.000954
0.0
0.0
0.0
0.00119
0.00191
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00215
0.0
0.0
0.00119
0.0
0.0
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.0
0.00191
0.0
0.0031
0.0
0.000954
0.000954
0.0
0.0
0.0
0.00477
0.0
0.0
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00119
0.0
0.0
0.0
0.0
0.00119
0.0
0.0
0.0
0.00215
0.0
0.0
0.0
0.0
0.00119
0.0
0.0
0.00119
0.0
0.0
0.00215
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.00119
0.0
0.0
0.0
0.0
0.000954
0.0
0.000954
0.00191
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.000954
0.0
0.0
0.0
0.00191
0.000954
0.000954
0.0
0.00191
0.000954
0.0
0.000954
0.0
0.0
0.000954
0.0
0.0
0.0
0.00191
0.0
0.0
0.0
0.0
0.0
0.0
0.00119
0.000954
0.0
0.0
0.000954
0.0
0.000954
0.0
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.00191
0.0
0.0
0.0
0.0
0.0
0.0
0.00215
0.00119
0.0
0.0
0.000954
0.0
0.0
0.000954
0.000954
0.00191
0.0
0.0
0.0
0.0
0.0
0.000954
0.00191
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00191
0.0
0.0
0.0
0.000954
0.0
0.000954
0.000954
0.0
0.0
0.0
0.0
0.0
0.00191
0.00191
0.0
0.0
0.0
0.0
0.0
0.00191
0.0
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.00215
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.000954
0.0
0.000954
0.0
0.0
0.0
0.0
0.00215
0.0
0.0
0.0
0.0
0.0
0.0
0.00191
0.0
0.00119
0.0
0.00119
0.0
0.0
0.00191
0.0
0.0
0.00215
0.0
0.000954
0.0
0.0
0.0
0.00215
0.0
0.0
0.0
0.0
0.000954
0.000954
0.0
0.00215
0.00191
0.0
0.0
0.000954
0.0
0.0
0.0
0.00191
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.000954
0.00215
0.0
0.000954
0.0
0.0
0.0
0.000954
0.00215
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.000954
0.000954
0.0031
0.0
0.0
0.00215
0.0
0.0
0.0
0.0
0.0
0.00191
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00191
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.000954
0.0
0.0
0.0
0.000954
0.0
0.0
0.0
0.000954
0.00191
0.0
0.0
0.000954
0.0
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00381
0.0
0.0
0.0
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00191
0.0
0.0
0.0
0.0
0.0
0.00119
0.0
0.00191
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00215
0.000954
0.0
0.000954
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.000954
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00119
0.00215
0.0
0.0
0.0
0.0
0.0
0.0
0.00215
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00191
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.000954
0.0
0.00191
0.0
